region_id,Median_age_persons,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_rent_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size,pct_have_motor,O_OR_Total,O_MTG_Total,R_Tot_Total,Oth_ten_type_Total,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_unit_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Household,pct_house,pct_unit,pct_semi,pct_own,pct_rent,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6,Total_NofB_NS,Total_NofB_Total,Pct_NofB_1,Pct_NofB_2,Pct_NofB_3,Pct_NofB_4_or_m,Pct_Unem_loyment_P,Pct_LabForc_prticipation_P,Pct_Employment_to_populn_P,Pct_Bchelr_or_higher,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot,Pct_professionals_managers,One_method_Train_P,One_method_Bus_P,One_method_Ferry_P,One_method_Taxi_P,One_method_Car_as_driver_P,One_method_Car_as_passenger_P,One_method_Bicycle_P,One_method_Walked_only_P,pct_one_method_Train,pct_one_method_Bus,pct_one_method_Ferry,pct_one_method_Bicyle,SSC_CODE_2011,SSC_NAME_2011,CONF_VALUE,POA_CODE_2011,AREA_ALBERS_SQKM,suburb,latitude,longtitude,state
SSC30079,41,1300,452,120,1134,1.1,953,2.8,0.98265896,92,49,28,5,6,180,0,0,0,0,180,1,0,0,0.783333333,0.155555556,6,17,80,55,12,0,8,170,0.035294118,0.1,0.470588235,0.394117647,0,65.1,65.1,0.21641791,28,17,12,14,21,3,3,12,3,113,0.409090909,0,0,0,0,128,7,0,15,0,0,0,0,30079,Back Plains,Very poor,4361,249.209414,BACK PLAINS,-27.894403,151.799775,
SSC30080,21,0,313,90,762,1.4,833,3.8,0.507853403,9,0,177,3,0,178,0,11,0,0,189,0.941798942,0.058201058,0,0.047619048,0.936507937,14,29,67,49,15,14,0,188,0.074468085,0.154255319,0.356382979,0.414893617,7.8,59.4,54.7,0.14084507,12,19,0,21,15,9,0,26,6,108,0.303921569,0,3,0,0,43,23,0,165,0,0.011627907,0,0,30080,Badu Island,Very good,4875,101.5972832,BADU ISLAND,-10.120146,142.139423,
SSC30081,32,2158,649,395,1655,1.1,1661,3.2,0.982378855,122,182,151,3,3,461,0,0,0,0,461,1,0,0,0.659436009,0.327548807,3,10,98,280,53,14,3,458,0.006550218,0.021834061,0.213973799,0.757641921,4.4,70.5,67.4,0.237547893,30,53,20,56,125,68,6,26,10,394,0.216145833,18,5,0,0,572,47,3,10,0.022249691,0.00618047,0,0.003708282,30081,Bahrs Scrub,Very good,4207,9.84646687,BAHRS SCRUB,-27.721117,153.270056,
SSC30082,43,1517,539,138,1261,1.2,1028,2.6,0.944134078,90,58,36,3,8,183,0,0,12,0,195,0.938461538,0,0,0.758974359,0.184615385,13,34,67,50,7,3,15,174,0.074712644,0.195402299,0.385057471,0.344827586,4.4,61.8,59.1,0.24137931,21,16,9,13,17,12,9,6,3,106,0.359223301,0,0,0,0,133,10,0,3,0,0,0,0,30082,Bajool,Acceptable,4699,731.6461521,BAJOOL,-23.651894,150.641144,
SSC30083,37,1517,701,250,1621,1.2,1305,2.7,0.928571429,100,125,66,3,9,277,0,7,19,0,303,0.914191419,0.02310231,0,0.742574257,0.217821782,30,38,155,59,4,3,8,289,0.103806228,0.131487889,0.53633218,0.228373702,2.4,67.2,65.6,0.103139013,13,14,3,36,53,30,13,23,0,185,0.145945946,0,13,0,0,316,33,4,30,0,0.026915114,0,0.008281573,30083,Bakers Creek (Qld),Very good,4740,19.15348713,BAKERS CREEK (QLD),-21.164465,149.099609,
SSC30084,40,1408,630,240,1474,1.1,1416,2.7,0.97260274,64,49,30,6,0,143,3,3,0,0,149,0.959731544,0.020134228,0.020134228,0.758389262,0.201342282,15,19,63,37,13,3,0,150,0.1,0.126666667,0.42,0.353333333,1.4,66.7,65.8,0.203007519,11,12,6,11,31,6,6,9,0,92,0.25,3,6,0,0,121,22,0,6,0.013824885,0.02764977,0,0,30084,Balberra,Very good,4740,58.10908894,BALBERRA,-21.164465,149.099609,
SSC30085,35,1800,655,340,1510,1.1,1391,2.7,0.958211856,617,1002,441,5,39,2098,3,3,0,0,2104,0.997148289,0.001425856,0.001425856,0.769486692,0.20960076,5,107,1268,583,88,16,36,2067,0.002418965,0.051765844,0.613449444,0.332365747,4.4,68.7,65.7,0.288644322,103,279,68,228,454,214,31,120,24,1521,0.255177021,286,38,0,3,1891,191,12,33,0.091666667,0.012179487,0,0.003846154,30085,Bald Hills (Qld),Good,4036,12.15939061,BALD HILLS (QLD),-27.306169,153.0126,
SSC30086,51,1000,622,240,1518,1.1,1160,2.2,1,42,34,26,0,3,96,0,0,9,0,105,0.914285714,0,0,0.723809524,0.247619048,0,19,47,28,6,3,0,103,0,0.184466019,0.45631068,0.359223301,2.8,64.1,62.3,0.392,11,13,3,7,18,12,0,0,3,67,0.375,3,0,0,0,67,3,0,3,0.022058824,0,0,0,30086,Bald Knob,Very good,4552,20.13007012,BALD KNOB,-26.775957,152.892993,
SSC30087,51,1486,459,240,985,1.1,891,2.2,0.959183673,154,119,75,3,6,354,0,0,3,0,357,0.991596639,0,0,0.764705882,0.210084034,22,110,169,43,0,0,9,344,0.063953488,0.319767442,0.49127907,0.125,7.7,47.4,43.8,0.207407407,17,25,9,21,36,10,0,23,3,144,0.29787234,0,0,0,0,194,23,6,9,0,0,0,0.018518519,30087,Balgal Beach,Very good,4816,13.61688103,BALGAL BEACH,-19.424915,146.947198,
SSC30088,48,1729,474,350,1431,1.1,1057,2.4,0.964125561,99,81,42,0,11,220,0,0,13,0,233,0.944206009,0,0,0.772532189,0.180257511,21,52,107,30,8,3,12,221,0.095022624,0.235294118,0.484162896,0.185520362,5.2,51,48.3,0.159574468,8,12,0,17,33,16,5,22,0,113,0.17699115,0,10,0,0,158,19,0,3,0,0.039370079,0,0,30088,Ball Bay,Poor,4741,34.76199022,BALL BAY,-20.90451,148.99513,
SSC30089,44,677,407,138,976,1.1,807,2.6,0.98125,83,48,34,0,0,159,0,0,6,0,165,0.963636364,0,0,0.793939394,0.206060606,7,35,72,38,10,4,0,166,0.042168675,0.210843373,0.43373494,0.313253012,1.2,66.2,65.4,0.390977444,36,22,3,11,9,9,0,18,3,111,0.537037037,0,0,0,0,90,20,0,29,0,0,0,0,30089,Ballandean,Acceptable,4382,231.0655303,BALLANDEAN,-28.798985,151.842238,
SSC30090,46,693,304,205,661,1.3,604,2.6,0.98089172,80,52,21,3,3,156,0,0,3,0,159,0.981132075,0,0,0.830188679,0.132075472,27,39,52,22,9,3,3,152,0.177631579,0.256578947,0.342105263,0.223684211,15.7,29.4,24.8,0.085106383,3,3,3,10,7,6,0,6,3,41,0.157894737,0,0,0,0,44,6,0,3,0,0,0,0,30090,Ballogie,Poor,4610,384.0574129,BALLOGIE,-26.760017,151.631701,
SSC30091,35,2500,953,388,2526,1.1,2044,2.5,0.920778318,346,546,557,5,25,1014,150,315,0,0,1479,0.685598377,0.212981744,0.101419878,0.60311021,0.376605815,57,367,602,306,97,21,27,1450,0.039310345,0.253103448,0.415172414,0.292413793,3.3,75.4,72.9,0.568720379,127,405,36,105,281,102,9,27,15,1107,0.487179487,25,174,127,6,1224,89,50,53,0.01101807,0.076685765,0.055971794,0.022036139,30091,Balmoral (Qld),Acceptable,4171,1.38286105,BALMORAL (QLD),-27.455696,153.06722,
SSC30092,55,1800,596,350,1527,1,1178,2.3,1,54,33,24,0,3,103,6,5,0,0,114,0.903508772,0.043859649,0.052631579,0.763157895,0.210526316,7,15,55,28,6,0,3,111,0.063063063,0.135135135,0.495495495,0.306306306,2.3,53.4,52.2,0.413043478,16,20,0,11,13,0,0,6,0,66,0.545454545,4,0,0,0,64,6,0,8,0.031746032,0,0,0,30092,Balmoral Ridge,Very good,4552,9.53039642,BALMORAL RIDGE,-26.775957,152.892993,
SSC30093,36,2817,752,115,2077,1.1,1783,3.3,0.975206612,41,64,16,0,3,124,0,0,0,0,124,1,0,0,0.846774194,0.129032258,8,7,60,41,7,0,0,123,0.06504065,0.056910569,0.487804878,0.390243902,1.3,75.5,74.5,0.1875,11,14,5,8,37,11,0,9,0,95,0.263157895,0,5,0,0,144,11,0,7,0,0.021929825,0,0,30093,Balnagowan,Very good,4740,40.89787961,BALNAGOWAN,-21.164465,149.099609,
SSC30094,22,0,554,60,1152,1.6,1179,3.7,0.692,0,0,246,4,5,167,0,73,15,0,255,0.654901961,0.28627451,0,0,0.964705882,21,61,114,49,5,0,6,250,0.084,0.244,0.456,0.216,6.7,60.2,56.2,0.344262295,16,60,6,57,36,17,0,13,6,211,0.370731707,0,0,0,0,153,69,0,138,0,0,0,0,30094,Bamaga,Very good,4876,67.3371849,BAMAGA,-10.851692,142.427014,
SSC30095,40,520,474,80,1047,1.1,971,2.7,0.96,76,38,33,3,6,153,0,0,3,0,156,0.980769231,0,0,0.730769231,0.211538462,5,17,80,36,7,0,4,145,0.034482759,0.117241379,0.551724138,0.296551724,3.1,63.9,61.9,0.152173913,20,0,0,15,18,16,0,13,0,82,0.243902439,0,3,0,0,118,10,0,8,0,0.01369863,0,0,30095,Bambaroo,Very poor,4850,479.8812944,BAMBAROO,-18.474994,145.885791,
SSC30096,34,1300,651,0,1410,1.2,1394,2.7,0.976190476,46,38,42,3,0,129,0,0,0,0,129,1,0,0,0.651162791,0.325581395,3,12,53,45,10,3,0,126,0.023809524,0.095238095,0.420634921,0.46031746,1.9,74.7,73.4,0.226666667,25,9,0,6,12,7,4,16,0,79,0.430379747,0,3,0,0,94,11,0,19,0,0.014150943,0,0,30096,Banana,Good,4702,1059.541024,BANANA,-24.325475,149.782526,
SSC30097,36,2123,614,310,1392,1.1,1402,3.2,0.941176471,17,21,17,0,0,55,0,0,0,0,55,1,0,0,0.690909091,0.309090909,0,5,19,24,8,0,0,56,0,0.089285714,0.339285714,0.571428571,3.6,63.6,61.4,0.467741935,0,10,4,7,13,6,0,0,0,40,0.25,0,0,0,0,59,3,3,6,0,0,0,0.035714286,30097,Bangalee (Qld),Very good,4703,0.13941226,BANGALEE (QLD),-23.114684,150.696731,
SSC30098,52,1812,468,330,1088,1,975,2.4,0.9662868,1054,603,436,11,45,1976,159,7,7,0,2149,0.919497441,0.003257329,0.073987901,0.771056305,0.202885063,11,83,918,961,124,23,26,2120,0.005188679,0.039150943,0.433018868,0.522641509,6.4,46.8,43.8,0.26744186,102,191,42,159,247,156,5,62,13,977,0.303941909,8,15,0,4,1262,131,5,43,0.003929273,0.007367387,0,0.002455796,30098,Banksia Beach,Very good,4507,5.82829106,BANKSIA BEACH,-27.045188,153.140879,
SSC30099,43,1800,597,300,1773,1.1,2012,3.2,1,57,79,7,0,4,138,9,0,0,0,147,0.93877551,0,0.06122449,0.925170068,0.047619048,0,7,44,75,14,6,0,146,0,0.047945205,0.301369863,0.650684932,3.6,70.3,67.8,0.25862069,8,25,0,13,41,17,0,7,0,111,0.297297297,6,0,0,0,182,12,0,0,0.022727273,0,0,0,30099,Bannockburn (Qld),Very good,4207,1.59567848,BANNOCKBURN (QLD),-27.721117,153.270056,
SSC30100,36,1950,647,345,1553,1.1,1395,2.6,0.918,637,757,599,14,45,1925,16,108,3,0,2052,0.938109162,0.052631579,0.007797271,0.679337232,0.291910331,61,275,1028,530,89,24,36,2007,0.030393622,0.137020429,0.512207275,0.320378675,6.1,67.3,63.2,0.377988048,113,268,47,187,404,145,18,125,24,1331,0.291507269,364,24,0,3,1613,172,41,98,0.12512891,0.008250258,0,0.01409419,30100,Banyo,Very good,4014,5.48104297,BANYO,-27.375825,153.076469,
SSC30101,49,1517,490,80,1303,1.1,1114,2.2,0.973544974,98,35,44,8,12,182,0,0,15,0,197,0.923857868,0,0,0.675126904,0.223350254,14,34,94,36,10,0,9,188,0.074468085,0.180851064,0.5,0.244680851,2.3,63.6,62.1,0.266666667,30,24,4,20,9,3,3,13,7,113,0.509433962,0,3,0,0,105,10,0,29,0,0.01171875,0,0,30101,Baralaba,Poor,4702,1539.980353,BARALABA,-24.325475,149.782526,
SSC30102,41,1192,568,80,1380,1.1,1027,2.4,0.934707904,253,152,195,5,30,587,19,14,12,3,635,0.924409449,0.022047244,0.02992126,0.637795276,0.307086614,33,125,279,132,26,14,20,609,0.054187192,0.205254516,0.458128079,0.282430213,2.7,65.4,63.6,0.287526427,71,57,19,58,76,45,0,49,0,375,0.341333333,0,4,0,0,440,30,23,88,0,0.004848485,0,0.027878788,30102,Barcaldine,Good,4725,12134.7697,BARCALDINE,-23.551987,145.289074,
SSC30103,36,2492,879,390,2673,1.1,2287,2.7,0.951511335,1051,1284,832,21,58,2758,181,300,4,3,3246,0.849661121,0.092421442,0.055760937,0.719346888,0.256315465,141,530,1298,869,284,63,52,3185,0.044270016,0.166405024,0.407535322,0.381789639,3.7,72.7,70,0.721164369,290,1042,82,274,511,219,9,42,29,2498,0.539489672,28,625,3,21,2657,269,147,131,0.005508558,0.122958883,0.000590203,0.028919929,30103,Bardon,Very good,4065,4.66490055,BARDON,-27.463451,152.980035,
SSC30104,45,1192,358,153,809,1.1,722,2.3,0.911764706,91,54,23,3,3,171,0,0,3,0,174,0.982758621,0,0,0.833333333,0.132183908,13,53,76,24,0,0,6,166,0.078313253,0.319277108,0.457831325,0.144578313,9.3,41.3,37.4,0.12,0,14,7,13,10,7,0,13,0,64,0.21875,0,3,0,0,99,5,0,3,0,0.022222222,0,0,30104,Baree,Very poor,4714,6.27499652,BAREE,-23.624671,150.391364,
SSC30105,41,1950,683,350,1784,1.1,1716,3,0.991150442,137,168,30,0,10,345,0,0,0,0,345,1,0,0,0.884057971,0.086956522,3,10,126,153,35,7,11,334,0.008982036,0.02994012,0.377245509,0.583832335,2.8,69.8,67.9,0.328976035,26,68,13,42,78,35,3,18,0,283,0.332155477,6,0,0,0,408,21,4,8,0.01,0,0,0.006666667,30105,Barellan Point,Very good,4306,3.76810487,BARELLAN POINT,-27.640431,152.702399,
SSC30106,45,1733,488,275,1061,1,918,2.4,0.944101773,992,623,885,109,53,2078,314,210,60,0,2662,0.780616078,0.078888054,0.117956424,0.606686702,0.332456799,67,463,1219,776,79,5,37,2609,0.025680337,0.177462629,0.467228823,0.32962821,8.2,49.8,45.7,0.345078979,112,378,57,173,274,154,10,72,12,1242,0.398373984,0,25,0,6,1786,143,20,63,0,0.00984252,0,0.007874016,30106,Bargara,Very good,4670,9.43480685,BARGARA,-24.843687,152.024909,
SSC30107,41,1517,602,300,1544,1.1,1237,2.6,0.9765625,94,84,72,0,10,256,0,4,0,0,260,0.984615385,0.015384615,0,0.684615385,0.276923077,0,26,120,88,18,0,8,252,0,0.103174603,0.476190476,0.420634921,5.9,60.4,56.8,0.308550186,12,44,9,26,39,24,3,0,3,160,0.356687898,0,6,0,4,226,34,0,6,0,0.017142857,0,0,30107,Barlows Hill,Very good,4703,0.93938061,BARLOWS HILL,-23.114684,150.696731,
SSC30108,38,2102,632,250,1972,1.1,1750,3.2,0.982683983,93,124,12,3,3,223,6,6,0,0,235,0.94893617,0.025531915,0.025531915,0.923404255,0.05106383,7,12,63,119,31,3,3,235,0.029787234,0.05106383,0.268085106,0.65106383,3.4,69.4,67,0.27027027,19,36,12,26,57,19,0,0,0,169,0.325443787,0,9,0,0,261,26,3,4,0,0.02278481,0,0.007594937,30108,Barmaryee,Very good,4703,12.67100763,BARMARYEE,-23.114684,150.696731,
SSC30109,43,1049,554,0,1567,1.1,1613,2.8,1,37,24,18,0,4,83,0,0,0,0,83,1,0,0,0.734939759,0.21686747,0,9,42,19,7,3,3,80,0,0.1125,0.525,0.3625,2.3,66.8,65.3,0.137931034,12,6,3,7,12,3,3,3,3,52,0.367346939,0,3,0,0,70,6,0,6,0,0.022900763,0,0,30109,Barmoya,Very poor,4703,288.7287092,BARMOYA,-23.114684,150.696731,
SSC30110,38,1560,548,240,1187,1.1,1090,2.3,0.890951276,125,90,222,0,16,383,24,43,3,0,453,0.845474614,0.094922737,0.052980132,0.474613687,0.490066225,3,90,296,40,5,3,15,437,0.006864989,0.205949657,0.677345538,0.109839817,7.5,55.2,51.1,0.203333333,14,15,3,35,39,27,13,32,0,178,0.162921348,0,6,3,3,314,37,17,25,0,0.012345679,0.00617284,0.034979424,30110,Barney Point,Very good,4680,3.0834554,BARNEY POINT,-23.856785,151.271287,
SSC30111,53,2200,589,200,1485,1.1,1279,2.3,1,63,31,20,0,0,110,0,0,4,0,114,0.964912281,0,0,0.824561404,0.175438596,11,31,37,27,5,0,0,111,0.099099099,0.279279279,0.333333333,0.288288288,6.7,59.8,55.8,0.255813953,13,13,3,9,26,0,0,7,0,71,0.366197183,0,0,0,0,83,4,0,10,0,0,0,0,30111,Barrine,Acceptable,4872,53.7059785,BARRINE,-17.231966,145.62332,
SSC30112,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,30112,Barron Gorge,Very good,4870,13.29630941,BARRON GORGE,-16.883938,145.746732,
SSC30113,42,1250,515,150,1235,1.1,1031,2.5,0.977099237,62,39,26,0,5,129,0,0,3,0,132,0.977272727,0,0,0.765151515,0.196969697,3,20,56,41,9,0,4,129,0.023255814,0.15503876,0.434108527,0.387596899,5,68.6,65.2,0.25,14,13,4,16,21,6,0,7,0,81,0.333333333,0,0,0,0,105,12,0,18,0,0,0,0,30113,Bartle Frere,Very poor,4871,81.97474836,BARTLE FRERE,-17.608738,143.185168,
SSC30114,42,1852,395,0,1024,1.2,1083,2.7,1,31,9,19,7,3,52,0,0,17,0,69,0.753623188,0,0,0.579710145,0.275362319,4,12,16,19,5,3,3,59,0.06779661,0.203389831,0.271186441,0.457627119,2.5,64.9,63.2,0.276595745,23,6,3,3,0,3,3,17,0,58,0.5,0,4,0,0,9,0,0,30,0,0.034782609,0,0,30114,Basalt (Qld),Very good,4820,14855.07107,BASALT (QLD),-20.082915,146.249367,
SSC30115,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,30115,Basilisk,Very poor,4871,34.49957437,BASILISK,-17.608738,143.185168,
SSC30116,40,1517,475,240,1006,1.1,932,2.3,0.89380531,99,115,121,0,11,322,13,11,0,0,346,0.930635838,0.031791908,0.037572254,0.61849711,0.349710983,17,66,211,37,8,0,7,339,0.050147493,0.194690265,0.622418879,0.132743363,9.3,56,50.8,0.182539683,9,22,8,34,32,28,4,16,3,156,0.202614379,26,4,0,0,223,29,3,8,0.070652174,0.010869565,0,0.008152174,30116,Basin Pocket,Very good,4305,0.6417685,BASIN POCKET,-27.601066,152.772672,
SSC30117,40,1900,471,310,1109,1.1,898,2.4,0.917171717,337,271,386,4,22,708,219,93,0,0,1020,0.694117647,0.091176471,0.214705882,0.596078431,0.378431373,52,183,540,197,35,12,6,1019,0.051030422,0.179587831,0.529931305,0.239450442,8.4,57.1,52.3,0.295884316,31,103,37,123,115,92,10,48,3,562,0.239713775,0,11,0,3,714,73,11,36,0,0.01,0,0.01,30117,Battery Hill,Very good,4551,0.97672842,BATTERY HILL,-26.775377,153.113173,
SSC30118,49,856,329,160,747,1.1,593,2.2,0.972696246,131,113,55,0,8,301,0,3,3,0,307,0.980456026,0.009771987,0,0.794788274,0.179153094,23,98,131,37,9,3,3,301,0.07641196,0.325581395,0.435215947,0.162790698,12.6,42.5,37.2,0.142222222,12,18,4,30,15,18,0,6,5,108,0.291262136,0,6,0,0,142,11,0,6,0,0.026200873,0,0,30118,Bauple,Acceptable,4650,132.8813639,BAUPLE,-25.466599,152.656881,
SSC30119,47,2167,0,0,0,1.5,733,2.5,1,3,3,0,0,0,6,0,0,0,0,6,1,0,0,1,0,0,3,0,0,0,0,0,3,0,1,0,0,0,100,100,1,3,0,0,0,0,3,0,0,0,6,0.5,0,0,0,0,3,0,0,0,0,0,0,0,30119,Bauple Forest,Very poor,4650,104.2012613,BAUPLE FOREST,-25.466599,152.656881,
SSC30120,39,1733,696,300,1638,1,1502,2.7,0.976388889,575,607,261,0,27,1464,3,3,0,0,1470,0.995918367,0.002040816,0.002040816,0.804081633,0.17755102,3,47,772,464,138,27,17,1451,0.00206754,0.032391454,0.532046864,0.433494142,3.5,71.1,68.6,0.290920716,89,225,47,152,334,161,14,62,18,1102,0.289667897,0,32,0,4,1630,164,13,25,0,0.014016645,0,0.005694262,30120,Bayview Heights,Very good,4868,4.31984416,BAYVIEW HEIGHTS,-16.962827,145.730429,
SSC30121,58,1820,370,0,900,1,820,1.3,1,12,5,0,0,0,17,0,0,0,0,17,1,0,0,1,0,4,8,5,0,0,0,0,17,0.235294118,0.470588235,0.294117647,0,27.3,55,40,0.3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,7,0,0,3,0,0,0,0,30121,Beach Holm,Very good,4818,8.38772112,BEACH HOLM,-19.202291,146.659747,
SSC30122,44,1765,428,280,960,1.1,852,2.4,0.929931973,515,425,531,15,42,1410,84,0,34,0,1528,0.922774869,0,0.054973822,0.615183246,0.347513089,85,206,738,370,74,7,43,1480,0.057432432,0.139189189,0.498648649,0.30472973,9.6,50.9,46,0.185763889,62,101,24,118,152,113,15,72,18,675,0.248097412,24,9,3,6,962,88,4,33,0.016449623,0.006168609,0.002056203,0.002741604,30122,Beachmere,Very good,4510,37.37811394,BEACHMERE,-27.129058,153.052258,
SSC30123,34,2200,635,350,1700,1.1,1514,2.8,0.942874693,472,612,489,65,39,1539,90,45,0,3,1677,0.917710197,0.026833631,0.053667263,0.646392367,0.291592129,28,165,978,416,51,7,29,1645,0.017021277,0.100303951,0.594528875,0.288145897,3.5,65.7,63.4,0.223129252,67,179,57,170,273,180,36,126,22,1110,0.226102941,0,75,4,7,1689,207,15,36,0,0.030788177,0.001642036,0.006157635,30123,Beaconsfield (Qld),Very good,4740,6.9457151,BEACONSFIELD (QLD),-21.164465,149.099609,
SSC30124,45,1092,448,100,924,1.2,690,2.3,0.946808511,55,25,11,0,4,95,0,0,0,0,95,1,0,0,0.842105263,0.115789474,11,24,35,18,3,0,4,91,0.120879121,0.263736264,0.384615385,0.230769231,7.4,59.3,54.9,0.311688312,16,6,6,12,9,3,0,3,0,55,0.4,0,0,0,0,40,3,0,11,0,0,0,0,30124,Beatrice,Very poor,4886,185.4418622,BEATRICE,-17.542146,145.605722,
SSC30125,39,1517,437,260,1045,1.1,853,2.5,0.904807235,656,496,949,10,70,1834,79,216,52,0,2181,0.84089867,0.099037139,0.036221917,0.528198074,0.435121504,109,330,960,615,76,12,58,2102,0.051855376,0.15699334,0.456707897,0.334443387,8.2,51.7,47.5,0.192280702,77,138,57,201,233,141,10,162,17,1036,0.210991168,0,7,0,0,1434,173,17,137,0,0.003134796,0,0.007613077,30125,Beaudesert,Very good,4285,49.28063687,BEAUDESERT,-27.901257,152.939081,
SSC30126,37,780,681,116,1196,1,1125,2.3,0.773195876,15,7,73,0,4,88,0,0,8,3,99,0.888888889,0,0,0.222222222,0.737373737,9,26,45,10,4,4,3,98,0.091836735,0.265306122,0.459183673,0.183673469,3.7,80.9,77.9,0.21875,10,12,8,11,14,0,0,23,0,78,0.282051282,0,0,0,0,47,13,0,66,0,0,0,0,30126,Bedourie,Poor,4829,94666.85115,BEDOURIE,-23.393865,139.673121,
SSC30127,40,2000,855,120,2515,1.1,2449,3.1,0.989130435,74,177,19,0,3,273,0,0,0,0,273,1,0,0,0.919413919,0.06959707,0,13,77,126,39,13,5,268,0,0.048507463,0.287313433,0.664179104,2.1,74.3,72.7,0.200617284,20,26,21,23,85,29,8,11,0,223,0.206278027,0,4,0,0,361,26,0,5,0,0.00776699,0,0,30127,Beecher,Very good,4680,19.22736273,BEECHER,-23.856785,151.271287,
SSC30128,41,1803,520,320,1238,1.1,1110,2.7,0.989051095,74,144,52,3,8,278,0,3,0,0,281,0.989323843,0.010676157,0,0.775800712,0.185053381,10,43,131,71,18,6,0,279,0.035842294,0.154121864,0.46953405,0.340501792,9.9,66.4,59.8,0.328220859,24,42,11,31,39,11,0,22,3,183,0.366666667,0,4,0,0,242,14,0,10,0,0.010840108,0,0,30128,Beechmont,Very good,4211,34.41285433,BEECHMONT,-28.033052,153.279625,
SSC30129,34,1612,487,250,1096,1.1,920,2.5,0.860325318,511,929,1412,12,96,2067,452,417,21,3,2960,0.698310811,0.140878378,0.152702703,0.486486486,0.477027027,174,592,1517,441,106,21,89,2851,0.061031217,0.20764644,0.532094002,0.199228341,9.5,54.2,49.1,0.188651794,103,174,74,276,341,197,36,199,24,1424,0.197857143,122,51,0,0,2105,263,19,89,0.037770898,0.015789474,0,0.005882353,30129,Beenleigh,Very good,4207,7.67388713,BEENLEIGH,-27.721117,153.270056,
SSC30130,44,1600,458,300,1125,1.1,752,2.3,0.946428571,84,76,60,3,13,165,22,0,49,0,236,0.699152542,0,0.093220339,0.677966102,0.254237288,24,45,86,54,8,0,10,217,0.110599078,0.207373272,0.396313364,0.285714286,10.1,56.7,51,0.251428571,9,12,7,15,23,14,0,23,0,103,0.203883495,6,0,0,0,142,20,0,8,0.024896266,0,0,0,30130,Beerburrum,Good,4517,4.64241868,BEERBURRUM,-26.952598,152.963955,
SSC30130,44,1600,458,300,1125,1.1,752,2.3,0.946428571,84,76,60,3,13,165,22,0,49,0,236,0.699152542,0,0.093220339,0.677966102,0.254237288,24,45,86,54,8,0,10,217,0.110599078,0.207373272,0.396313364,0.285714286,10.1,56.7,51,0.251428571,9,12,7,15,23,14,0,23,0,103,0.203883495,6,0,0,0,142,20,0,8,0.024896266,0,0,0,30130,Beerburrum,Good,4518,46.3284404,BEERBURRUM,-26.897918,152.959204,
SSC30131,38,1890,490,310,1127,1.1,1036,2.7,0.958496094,607,802,632,15,53,1914,150,32,13,0,2109,0.907539118,0.015173068,0.071123755,0.668089142,0.299668089,30,183,979,769,90,14,39,2065,0.014527845,0.088619855,0.47409201,0.422760291,7.2,58.3,54.2,0.217637083,102,202,63,203,261,174,21,152,15,1193,0.258064516,48,9,0,0,1591,149,17,91,0.019093079,0.003579952,0,0.006762132,30131,Beerwah,Very good,4519,101.6408586,BEERWAH,-26.857043,152.957162,
SSC30132,38,1953,740,250,1786,1.1,1325,2.4,0.912280702,244,205,294,3,19,483,57,190,32,3,765,0.631372549,0.248366013,0.074509804,0.586928105,0.384313725,72,230,262,132,41,6,18,743,0.096904441,0.309555855,0.352624495,0.240915209,3.3,66.9,64.7,0.460076046,48,143,14,62,99,48,0,28,6,448,0.432126697,0,22,0,7,656,75,34,23,0,0.02173913,0,0.033596838,30132,Belgian Gardens,Acceptable,4810,1.14295265,BELGIAN GARDENS,-19.245827,146.795727,
SSC30133,43,1300,693,265,1787,1,1672,3,1,49,52,8,0,3,103,6,0,3,0,112,0.919642857,0,0.053571429,0.901785714,0.071428571,3,3,26,58,16,3,3,109,0.027522936,0.027522936,0.23853211,0.706422018,3.2,69.7,67.4,0.366412214,15,22,3,9,26,6,0,6,3,90,0.425287356,3,0,0,0,129,7,0,3,0.016483516,0,0,0,30133,Belivah,Very good,4207,3.33993369,BELIVAH,-27.721117,153.270056,
